id,v_21,v_32,v_15,v_4,v_1,v_8,v_12,v_25,v_20,v_18,v_3,v_11,v_14,v_26,v_27,v_30,v_9,v_31,v_28,v_13,v_33,v_17,v_19,v_29,v_23,v_24,v_10,v_5,v_6,v_22,v_0,v_7,v_2,v_16,v_34,v_35,v_36,v_37,v_38,v_39,v_40,label
2346,11,96,12,147,5,4,137,5,13,42,72,5,0,7,8,2,4,37,4,14,31,56,31,18.728571428571428,4,22,30,45,19,30.625,15,23.5,7.8,-4.06,7,1,56,11,7,40,7,1
2347,3,6,10,102,1,1,16,181,251,103,87,1,0,0,0,0,1,28,0,14,29,53,22,17.25,3,15,25,43,11,24.333333333333336,12,7.6,2.6,0.32,8,65,43,18,8,40,0,0
2348,3,147,12,17,1,1,16,181,278,38,70,1,0,0,1,0,0,29,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,9.4,-0.8,-3.12,5,49,30,20,17,17,3,0
2349,8,14,12,101,7,6,23,6,7,21,35,4,5,0,10,6,6,35,5,21,37,51,27,22.571428571428573,3,15,33,45,20,34.333333333333336,16,12.4,9.5,5.79,5,56,53,15,45,60,8,1
2350,3,89,11,96,1,1,16,1,278,23,70,1,0,0,1,0,1,26,0,14,28,50,21,19.0,3,15,24,42,11,24.0,12,8.9,1.4,3.51,6,66,10,22,29,34,0,2
2351,3,166,10,20,0,2,16,110,278,103,104,0,0,0,1,1,0,50,0,22,35,53,29,20.454545454545453,3,22,30,42,18,27.2,12,11.1,0.6,2.02,7,71,19,12,30,34,2,1
2352,8,77,17,157,3,9,21,183,254,105,38,3,7,0,10,2,3,35,9,21,35,48,32,26.666666666666664,8,23,30,47,20,26.8,19,12.8,4.4,9.74,15,107,28,23,5,8,7,1
2353,3,157,10,52,1,14,16,1,168,23,70,0,0,0,1,1,0,31,0,15,29,47,19,17.0,3,15,25,39,8,13.0,12,15.5,2.8,-4.06,8,27,26,12,19,15,1,0
2354,7,12,20,109,5,5,25,222,283,19,88,8,6,3,6,3,2,32,0,22,34,53,30,20.0,3,16,31,43,19,32.333333333333336,21,9.9,6.4,3.51,10,76,55,26,24,1,11,1
2355,3,147,10,20,0,1,16,110,251,64,44,0,0,0,1,1,0,32,0,14,29,54,18,6.0,6,15,25,37,8,13.0,12,16.2,0.3,-0.92,9,60,23,38,2,21,5,0
2356,12,92,23,63,9,5,20,18,6,27,45,2,6,2,1,3,6,32,8,19,30,52,27,26.0,6,24,31,45,17,25.5,13,19.5,11.8,-0.05999999999999961,7,83,50,34,28,56,2,1
2357,3,147,10,54,1,1,16,1,33,103,17,0,0,0,1,1,0,27,0,20,35,53,30,19.166666666666664,3,21,31,43,20,26.0,12,10.8,1.4,1.74,4,20,0,40,40,76,4,1
2358,3,147,10,146,1,1,16,3,60,12,17,0,0,0,1,0,0,33,0,16,30,51,21,19.0,3,16,27,41,11,24.666666666666664,16,10.8,1.4,1.74,7,49,42,34,36,33,4,2
2359,3,89,15,121,1,1,16,1,278,12,31,1,0,0,1,0,0,26,0,14,30,48,25,19.918571428571425,3,15,27,40,16,26.8875,12,11.1,0.6,2.02,3,85,9,29,2,22,1,1
2360,3,6,10,100,1,1,16,181,278,103,87,0,0,0,1,0,1,27,0,14,29,48,23,18.333333333333336,3,15,25,38,14,25.833333333333336,12,12.7,3.7,-1.7,2,14,31,38,38,76,2,1
2361,3,6,10,121,1,1,16,110,168,315,412,1,0,0,1,0,0,27,0,14,30,53,23,17.8,3,15,26,40,14,24.708333333333336,12,11.1,0.6,2.02,3,100,21,27,30,44,2,2
2362,3,148,19,58,6,10,17,117,252,41,70,9,6,9,1,2,8,35,4,29,41,63,36,23.0,8,29,32,51,25,27.0,21,19.5,6.8,4.94,1,102,9,23,18,18,3,1
2363,4,116,10,52,1,12,16,110,251,103,104,0,0,1,1,0,0,45,0,14,29,51,24,18.875,3,15,25,43,14,25.9,12,16.2,0.3,-0.92,7,58,18,26,12,45,0,2
2364,4,157,10,59,1,14,16,181,251,103,87,0,0,1,1,1,0,49,0,17,30,56,23,20.333333333333336,3,16,25,47,14,27.636363636363633,12,12.4,0.5,1.79,2,44,24,20,27,58,0,2
2365,3,116,10,20,0,1,16,181,123,103,70,0,0,1,0,1,0,58,0,14,29,47,18,6.0,3,15,24,37,8,13.0,12,12.4,0.5,1.79,1,42,39,2,44,50,5,0
2366,3,89,10,102,1,1,16,110,168,38,44,1,0,0,1,0,1,27,0,14,29,51,22,18.25,3,15,25,40,11,25.333333333333336,12,9.4,-0.8,-3.12,1,98,49,35,41,33,1,1
2367,3,6,11,59,1,1,16,183,278,30,44,0,0,0,1,1,0,26,0,14,28,50,20,17.666666666666664,3,15,24,40,10,25.5,14,7.6,2.6,0.32,8,70,17,17,30,19,2,2
2368,9,95,22,110,1,10,21,119,8,35,48,4,6,9,9,2,1,30,8,19,36,49,30,22.0,8,17,30,43,19,26.25,16,23.2,7.3,6.08,13,101,22,24,65,59,12,0
2369,3,143,10,59,1,6,16,168,245,36,45,1,0,0,1,1,0,42,0,18,29,49,22,17.25,3,16,24,39,10,23.5,12,7.6,2.6,0.32,2,4,26,40,53,2,2,0
2370,4,116,10,59,1,1,16,165,242,3,5,1,0,0,1,1,0,41,0,14,28,55,19,24.0,3,15,24,40,10,26.0,12,9.4,-0.8,-3.12,8,53,28,9,13,54,2,0
2371,3,6,12,121,1,1,16,110,251,103,87,1,0,0,1,0,1,27,0,14,31,49,25,20.232857142857142,3,15,27,39,15,27.232857142857142,12,10.8,1.4,1.74,6,37,38,23,18,55,5,1
2372,3,89,10,100,1,1,16,181,278,103,44,0,0,0,1,0,1,27,0,14,29,52,23,17.6,3,15,25,41,14,24.714285714285715,12,15.5,2.8,-4.06,1,11,19,22,17,61,3,1
2373,3,6,12,121,1,1,16,5,6,23,39,1,0,0,1,0,0,27,0,14,30,51,24,18.471428571428575,3,15,26,39,15,24.4625,12,12.4,0.5,1.79,8,71,16,33,60,70,4,2
2374,4,50,10,17,1,3,16,110,168,103,87,1,0,0,1,1,0,45,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,7.6,2.6,0.32,4,44,46,22,30,37,0,0
2375,3,6,10,100,1,1,16,181,278,103,79,1,0,0,1,0,1,26,0,14,29,49,24,21.5,3,15,25,38,14,27.285714285714285,12,16.2,0.3,-0.92,8,30,6,35,21,45,2,1
2376,3,157,10,76,1,14,16,183,251,23,87,1,0,0,1,0,1,28,0,14,29,52,22,18.0,3,15,25,40,12,23.75,12,16.2,0.3,-0.92,0,78,35,25,35,7,5,2
2377,3,116,10,52,1,1,16,181,251,30,44,0,0,1,1,0,0,42,0,14,29,51,23,19.833333333333336,3,15,25,44,13,25.5,12,16.2,0.3,-0.92,4,67,37,39,48,53,1,1
2378,3,6,10,148,1,1,16,1,168,23,39,0,0,0,1,0,1,26,0,14,29,49,24,20.0,3,15,25,38,14,26.285714285714285,12,11.1,0.6,2.02,6,35,9,33,35,67,0,1
2379,3,50,10,20,0,3,16,181,137,103,39,0,0,0,0,0,0,34,0,14,28,50,18,6.0,3,15,24,41,8,13.0,12,9.4,-0.8,-3.12,8,32,3,39,13,78,0,0
2380,3,6,10,100,1,1,16,110,278,103,87,0,0,0,1,1,0,27,0,14,29,51,23,17.571428571428573,3,15,25,41,11,26.0,12,16.2,0.3,-0.92,5,9,4,31,11,13,3,0
2381,3,92,10,121,1,1,16,110,60,23,87,0,0,0,1,1,0,27,0,14,31,49,25,19.614285714285714,3,15,27,39,15,26.614285714285714,12,12.7,3.7,-1.7,7,82,35,9,7,21,1,1
2382,3,6,10,102,1,1,16,181,278,103,70,0,0,0,1,0,1,28,0,14,29,49,24,17.166666666666664,3,15,25,41,13,23.6,12,15.5,2.8,-4.06,8,21,34,1,10,5,2,1
2383,3,6,11,121,1,1,16,181,251,103,79,1,0,0,1,0,0,29,0,14,30,52,25,20.072222222222226,3,15,27,39,16,27.0475,12,15.5,2.8,-4.06,9,44,22,0,54,74,0,1
2384,3,6,10,121,1,1,16,110,6,121,131,0,0,0,1,1,0,26,0,14,31,49,18,6.0,6,15,27,39,8,13.0,15,10.8,1.4,1.74,7,17,12,25,2,15,1,0
2385,3,116,10,102,1,9,16,181,251,30,70,1,0,0,1,1,0,33,0,14,29,48,24,17.166666666666664,3,15,25,42,12,24.8,12,9.4,-0.8,-3.12,5,93,25,36,21,12,3,2
2386,3,6,11,121,1,1,16,181,6,38,70,1,0,0,1,0,1,26,0,14,31,53,25,17.721428571428575,3,15,27,43,15,24.721428571428575,12,12.7,3.7,-1.7,3,19,44,36,34,8,0,1
2387,3,89,13,155,1,1,16,183,168,103,87,0,0,0,1,0,0,27,0,14,29,49,22,17.25,3,15,25,31,8,13.0,12,15.5,2.8,-4.06,8,33,32,21,52,57,1,0
2388,3,6,11,121,1,1,16,1,168,23,39,1,0,0,1,0,1,27,0,14,30,50,23,19.34,3,15,26,40,14,25.385714285714286,12,12.4,0.5,1.79,6,32,39,14,23,18,5,2
2389,3,6,12,121,1,1,16,181,278,103,87,1,0,0,1,0,1,30,0,14,30,48,24,19.9,3,15,26,38,14,26.9,12,7.6,2.6,0.32,9,4,26,21,46,66,3,1
2390,3,89,10,155,1,1,16,1,226,12,31,0,0,0,0,1,0,28,0,14,29,51,18,6.0,3,15,24,41,8,13.0,12,10.8,1.4,1.74,5,100,42,12,15,68,1,0
2391,3,6,10,76,1,1,16,110,168,103,87,1,0,0,1,0,1,26,0,14,29,49,24,20.5,3,15,25,42,12,26.0,12,13.9,-0.3,0.79,3,95,38,19,35,57,0,1
2392,3,6,10,155,1,1,29,1,6,30,87,0,0,0,1,0,1,26,1,14,29,47,24,19.333333333333336,3,15,25,37,14,27.166666666666664,12,12.7,3.7,-1.7,0,0,31,4,12,10,3,1
2393,3,6,10,54,1,1,16,1,6,12,44,1,0,0,1,0,1,28,0,14,29,47,24,18.666666666666664,3,15,25,39,14,26.0,12,10.8,1.4,1.74,6,10,38,12,23,36,3,1
2394,3,6,10,121,1,1,16,181,251,103,70,1,0,0,1,0,1,26,0,14,31,49,26,20.50125,3,15,27,39,16,27.50125,12,9.4,-0.8,-3.12,7,38,9,19,24,32,2,1
2395,3,89,12,59,1,1,16,1,278,12,31,0,0,0,1,1,1,26,0,14,28,46,23,19.0,3,15,24,36,13,27.2,12,8.9,1.4,3.51,6,77,45,28,25,8,2,1
2396,3,50,10,59,1,15,16,5,6,11,44,0,0,0,1,1,0,31,0,14,28,46,23,19.8,3,15,24,38,13,27.142857142857142,12,11.1,0.6,2.02,6,6,41,16,57,70,2,1
2397,3,89,14,59,1,1,16,110,251,103,70,1,0,0,1,1,1,27,0,14,28,50,23,18.6,3,15,24,39,10,25.5,12,8.9,1.4,3.51,6,92,21,22,32,66,3,0
2398,3,55,10,55,1,1,85,3,168,11,79,0,0,0,1,0,0,26,1,14,29,49,24,21.0,3,15,25,41,13,27.333333333333336,12,11.1,0.6,2.02,2,94,3,28,33,29,4,1
2399,3,116,10,20,0,12,16,181,251,30,44,1,0,0,1,0,1,34,0,14,29,51,21,18.333333333333336,3,15,25,45,11,24.666666666666664,12,7.6,2.6,0.32,6,37,39,37,51,45,5,2
2400,6,15,15,157,4,4,25,117,168,43,78,2,6,8,5,2,9,37,0,21,35,53,25,24.166666666666664,11,23,28,41,20,32.75,12,18.4,6.2,4.88,13,15,13,11,9,67,8,1
2401,3,89,13,96,1,1,16,183,168,103,87,1,0,0,1,0,0,29,0,14,28,46,23,18.6,3,15,24,36,13,26.2,12,8.9,1.4,3.51,9,45,34,4,5,63,2,1
2402,4,116,10,167,0,7,16,165,242,3,5,0,0,0,0,0,0,47,0,14,28,46,18,6.0,3,15,24,36,8,13.0,12,7.6,2.6,0.32,1,94,28,21,7,4,5,0
2403,3,116,10,167,0,1,16,181,251,103,45,0,0,1,0,1,0,39,0,14,28,50,18,6.0,3,15,24,37,8,13.0,12,12.4,0.5,1.79,6,49,27,29,6,68,2,0
2404,3,147,10,54,1,1,16,1,33,23,17,0,0,0,1,1,0,46,0,15,29,50,23,22.0,4,15,25,42,12,29.5,12,13.9,-0.3,0.79,6,27,0,35,29,7,1,2
2405,3,157,10,76,1,14,16,5,6,12,45,1,0,1,1,1,0,28,0,16,29,50,22,17.0,3,16,25,44,11,23.666666666666664,12,12.4,0.5,1.79,6,78,30,1,31,77,0,0
2406,4,116,10,167,0,1,16,181,251,103,87,0,0,1,0,1,0,53,0,14,28,50,18,6.0,3,15,24,42,8,13.0,12,12.4,0.5,1.79,3,16,29,25,14,0,0,0
2407,3,6,15,155,1,1,16,1,251,12,31,1,0,1,0,0,0,28,0,14,27,45,18,6.0,3,15,24,36,8,13.0,12,12.4,0.5,1.79,3,68,0,1,37,23,5,0
2408,3,69,10,148,1,1,114,269,6,11,70,0,1,1,1,0,0,28,1,14,29,47,24,19.5,3,15,25,40,13,26.0,12,8.9,1.4,3.51,4,90,30,5,41,37,4,1
2409,3,6,11,121,1,1,16,110,168,103,70,1,0,0,1,1,1,27,0,14,31,49,25,20.935714285714283,3,15,27,39,15,27.935714285714283,12,10.8,1.4,1.74,6,49,30,16,60,27,4,1
2410,3,147,10,155,1,1,16,110,251,30,44,1,0,0,1,0,0,31,0,14,29,52,21,17.333333333333336,3,15,25,38,10,24.0,12,16.2,0.3,-0.92,1,31,22,17,59,28,4,2
2411,3,92,10,102,1,1,16,183,278,30,44,1,0,0,1,1,0,34,0,14,29,51,22,16.0,3,15,25,42,11,25.0,12,9.4,-0.8,-3.12,8,0,28,3,52,27,3,2
2412,3,6,10,121,1,1,16,183,168,315,412,1,0,0,1,1,0,29,0,14,30,50,24,18.564999999999998,3,15,27,43,13,25.16,12,11.1,0.6,2.02,7,89,29,23,56,2,2,2
2413,4,117,13,60,5,7,16,110,170,11,42,5,8,3,4,9,3,40,3,18,34,53,29,28.333333333333336,14,23,26,45,19,36.4,14,11.4,8.2,0.8799999999999999,6,66,15,47,14,74,10,0
2414,3,89,13,100,1,1,16,1,168,103,44,1,0,0,1,0,1,27,0,14,29,53,24,17.666666666666664,3,15,25,38,8,13.0,12,15.5,2.8,-4.06,4,16,46,4,47,12,5,0
2415,3,89,10,76,1,1,16,183,168,30,70,1,0,0,1,0,0,29,0,14,29,53,23,19.6,3,15,25,41,12,27.25,12,12.4,0.5,1.79,7,93,48,37,23,27,3,2
2416,3,6,14,121,1,1,16,5,168,23,79,1,0,0,1,0,0,27,0,14,30,52,23,17.71666666666667,3,15,26,39,13,26.7,12,13.9,-0.3,0.79,4,64,36,33,12,6,3,2
2417,3,89,10,96,1,1,16,110,168,23,45,0,0,0,1,0,1,29,0,14,28,47,23,17.4,3,15,24,37,13,25.2,12,12.7,3.7,-1.7,0,19,8,11,35,60,1,1
2418,3,89,11,155,1,1,129,110,6,103,87,1,0,0,0,0,0,29,1,14,29,47,24,20.0,3,15,25,37,14,26.5,12,8.9,1.4,3.51,5,59,28,39,46,72,2,1
2419,3,6,11,100,1,1,16,183,168,103,70,1,0,0,1,1,0,27,0,14,29,51,24,17.125,3,15,25,38,14,24.857142857142858,12,7.6,2.6,0.32,5,13,26,33,31,2,0,1
2420,3,6,12,155,1,1,16,1,168,103,87,1,0,0,1,0,1,28,0,14,29,47,24,19.0,3,15,25,38,14,26.142857142857142,12,12.4,0.5,1.79,6,92,31,29,34,43,5,0
2421,3,89,10,100,1,1,16,110,168,30,70,0,0,0,1,0,1,27,0,14,29,48,24,19.5,3,15,25,38,14,27.0,12,15.5,2.8,-4.06,2,81,13,2,38,75,1,1
2422,3,6,10,158,1,1,16,110,168,38,70,1,0,0,1,0,0,26,0,14,30,48,24,17.666666666666664,3,15,26,39,14,26.5,12,16.2,0.3,-0.92,5,71,23,21,59,14,1,2
2423,3,6,10,100,1,1,16,183,278,103,79,1,0,0,1,1,0,26,0,14,29,50,23,17.0,3,15,25,43,8,13.0,12,11.1,0.6,2.02,1,34,32,8,2,4,3,0
2424,3,6,10,100,1,1,16,110,168,103,87,1,0,0,1,0,1,31,0,14,29,48,24,19.857142857142858,3,15,25,37,14,27.166666666666664,12,10.8,1.4,1.74,4,99,28,20,21,21,3,1
2425,3,157,10,52,1,14,16,5,6,11,45,1,0,0,0,0,0,28,0,14,29,51,24,19.375,3,15,25,41,14,26.0,12,16.2,0.3,-0.92,3,7,13,12,39,74,0,1
2426,3,6,10,17,1,1,16,181,251,103,87,1,0,0,1,1,0,29,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,12.7,3.7,-1.7,7,95,1,6,43,15,3,0
2427,3,6,10,96,1,1,16,183,278,38,70,0,0,0,1,0,1,26,0,14,28,48,22,19.0,3,15,24,39,11,25.333333333333336,12,9.4,-0.8,-3.12,0,92,32,10,14,42,4,1
2428,3,89,13,148,1,1,16,1,6,23,70,0,0,0,0,0,0,27,0,14,29,48,21,18.666666666666664,3,15,25,41,13,26.125,12,10.8,1.4,1.74,1,11,36,32,48,0,5,0
2429,12,157,14,64,5,16,20,188,257,103,94,0,8,0,4,6,4,36,2,22,33,57,32,25.0,6,18,29,58,18,33.0,15,18.4,0.5,5.79,2,76,5,28,60,21,3,2
2430,3,50,10,121,1,3,16,165,242,3,5,0,0,0,1,0,0,36,0,14,30,41,18,6.0,3,15,27,31,8,13.0,12,7.6,2.6,0.32,7,88,15,6,21,8,2,0
2431,3,157,10,52,1,14,16,1,278,7,87,0,0,0,1,1,0,33,0,14,29,57,21,17.25,3,15,25,45,12,24.2,12,15.5,2.8,-4.06,6,96,16,20,34,59,0,0
2432,3,118,15,169,9,10,17,181,247,128,135,3,3,3,8,0,9,51,1,21,31,56,27,11.0,10,17,27,40,12,34.5,14,16.6,7.6,6.32,9,104,29,11,6,75,6,0
2433,3,6,10,96,1,1,16,181,278,312,331,0,0,0,1,0,0,29,0,14,28,48,23,18.2,3,15,24,38,13,24.8,12,11.1,0.6,2.02,4,64,9,39,22,46,4,1
2434,3,89,12,17,1,1,16,1,251,23,70,1,0,0,1,1,1,27,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,10.8,1.4,1.74,2,99,18,11,30,21,5,2
2435,3,6,10,100,1,1,16,1,168,103,87,0,0,0,1,1,1,28,0,14,29,52,23,17.142857142857142,3,15,25,40,14,24.571428571428573,12,16.2,0.3,-0.92,4,63,13,20,3,34,1,1
2436,3,6,12,121,1,1,16,1,6,30,44,1,0,0,1,0,1,27,0,14,30,48,25,19.094285714285714,3,15,27,39,16,25.55,12,12.4,0.5,1.79,2,8,20,1,3,54,3,1
2437,3,116,10,121,1,1,16,181,251,103,87,0,0,0,1,1,0,33,0,14,31,52,24,18.675,3,15,27,42,14,25.675,12,12.7,3.7,-1.7,5,7,10,36,31,11,4,1
2438,3,89,13,148,1,1,16,1,251,38,70,1,0,0,0,0,0,26,0,14,29,47,24,18.333333333333336,3,15,25,39,13,26.6,12,8.9,1.4,3.51,5,54,28,22,1,42,1,1
2439,3,6,10,76,1,1,129,1,168,30,44,1,0,0,1,0,0,28,1,14,28,47,23,22.166666666666668,3,15,24,37,13,28.833333333333336,12,12.7,3.7,-1.7,4,72,46,35,50,30,2,1
2440,3,6,10,17,1,1,16,181,251,12,44,0,0,0,1,1,0,27,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,13.9,-0.3,0.79,3,87,28,14,50,71,0,0
2441,3,50,10,167,0,15,16,110,168,38,31,0,0,0,1,0,0,34,0,19,33,54,26,18.666666666666664,3,20,29,43,18,26.4,12,11.1,0.6,2.02,4,2,15,37,43,3,5,1
2442,3,147,10,96,1,1,16,181,251,103,87,0,0,0,1,0,0,57,0,23,36,63,28,16.4,3,19,28,49,14,23.666666666666664,12,12.7,3.7,-1.7,1,27,45,0,3,20,0,1
2443,3,116,10,158,1,1,16,181,168,103,44,0,0,0,1,0,0,35,0,14,29,50,23,19.2,3,15,25,41,13,25.0,12,7.6,2.6,0.32,6,70,36,31,9,2,1,1
2444,3,89,12,100,1,1,16,1,6,23,44,0,0,0,1,0,0,27,0,14,29,52,23,17.2,3,15,25,44,13,24.6,12,15.5,2.8,-4.06,3,98,5,29,9,53,4,1
2445,10,55,14,59,2,8,17,116,172,12,13,6,1,7,7,3,5,50,0,21,31,57,22,21.0,5,21,25,42,18,34.0,15,18.7,8.7,7.3,10,49,55,12,18,53,13,0
2446,3,6,10,76,1,1,16,21,69,11,17,0,0,0,1,0,0,26,0,14,28,53,22,19.0,5,15,24,37,13,27.0,12,9.4,-0.8,-3.12,6,6,30,11,16,58,0,0
2447,3,116,10,54,1,1,16,1,6,30,31,1,0,0,1,1,1,32,0,14,29,47,24,21.0,3,15,25,37,10,29.0,12,15.5,2.8,-4.06,6,9,33,30,24,78,4,1
2448,3,6,10,121,1,1,16,1,168,23,70,1,0,0,1,1,0,26,0,14,30,48,25,18.444285714285712,3,15,27,42,15,24.347142857142856,12,12.4,0.5,1.79,1,53,21,34,17,46,5,1
2449,3,116,10,148,1,1,16,57,123,121,39,1,0,0,1,1,0,37,0,14,28,51,21,17.666666666666664,3,15,24,39,12,24.25,12,7.6,2.6,0.32,3,84,14,11,45,29,1,0
2450,8,123,10,103,2,4,18,187,286,112,72,0,2,4,8,9,5,56,2,22,38,53,24,26.333333333333336,5,16,32,42,18,35.285714285714285,19,17.1,6.6,4.02,10,70,34,15,8,26,5,1
2451,4,116,10,167,0,1,16,181,251,103,87,0,0,0,1,0,0,41,0,14,28,55,19,16.0,3,15,24,44,10,25.0,12,12.4,0.5,1.79,7,50,20,31,37,27,2,0
2452,3,6,11,100,1,1,16,110,168,23,70,1,0,0,1,0,1,29,0,14,29,50,23,18.333333333333336,3,15,25,38,13,24.8,12,13.9,-0.3,0.79,1,78,23,0,24,47,4,1
2453,3,6,10,54,1,1,16,1,6,23,79,0,0,0,1,1,0,27,0,14,29,41,18,6.0,3,15,25,31,8,13.0,12,15.5,2.8,-4.06,7,71,33,18,6,7,5,0
2454,5,119,13,168,2,8,16,5,286,20,79,7,6,4,3,5,3,39,3,16,37,54,25,10.0,4,20,32,38,15,16.0,13,14.9,4.7,1.79,11,73,40,26,54,72,5,0
2455,10,97,17,61,7,5,22,116,284,46,71,3,1,8,8,4,10,28,1,23,32,50,26,18.0,10,19,28,47,21,36.0,14,12.7,3.7,4.3,3,8,27,16,55,37,2,1
2456,3,6,12,155,1,1,16,183,278,30,44,1,0,0,1,0,1,26,0,14,29,48,24,18.285714285714285,3,15,25,37,14,26.5,12,8.9,1.4,3.51,0,58,48,31,3,56,5,1
2457,8,92,11,155,1,8,24,7,13,16,79,8,3,2,9,7,7,31,4,19,36,55,29,29.0,12,20,29,42,16,34.85714285714286,15,20.5,4.8,-1.0599999999999996,8,37,4,10,48,48,6,0
2458,12,97,12,100,2,6,22,189,256,38,51,10,0,8,4,9,9,29,3,15,30,53,20,17.5,10,22,26,44,15,30.0,13,17.4,4.2,5.88,13,68,17,28,36,45,7,0
2459,3,6,13,155,1,1,16,110,168,103,70,1,0,0,1,0,0,28,0,14,29,48,24,19.571428571428573,3,15,25,37,14,26.333333333333336,12,13.9,-0.3,0.79,5,8,30,7,15,3,1,1
2460,8,8,15,58,9,1,20,9,172,14,35,2,6,7,7,0,6,33,9,15,31,49,28,22.714285714285715,10,21,26,47,21,25.333333333333336,13,13.9,2.7,3.79,7,101,58,10,51,38,8,0
2461,3,147,10,167,0,1,16,5,66,11,17,0,0,0,0,1,0,34,0,22,35,53,26,17.25,3,18,27,39,11,24.333333333333336,12,7.6,2.6,0.32,7,34,31,30,33,71,1,0
2462,3,6,12,155,1,1,16,5,6,30,31,1,0,0,1,0,1,27,0,14,29,48,24,20.0,3,15,25,39,13,25.2,12,13.9,-0.3,0.79,1,81,17,24,31,42,5,0
2463,11,90,19,121,8,8,20,189,257,40,70,10,7,6,2,9,4,32,9,23,33,57,30,20.939999999999998,6,21,34,45,19,28.8,13,19.1,7.6,5.02,7,59,43,7,12,11,2,2
2464,3,6,15,121,1,1,16,1,6,23,44,0,0,0,0,0,0,26,0,14,31,49,18,6.0,11,15,27,39,8,13.0,20,9.4,-0.8,-3.12,8,34,15,0,56,40,1,0
2465,3,167,10,96,1,16,16,1,6,36,45,0,0,0,1,1,1,29,0,20,34,52,29,18.636363636363633,3,18,28,42,17,25.6,12,8.9,1.4,3.51,0,95,6,9,12,67,3,1
2466,3,89,10,54,1,1,16,5,60,12,31,0,0,0,1,1,0,26,0,14,29,47,24,22.0,3,15,25,37,14,26.666666666666664,12,12.4,0.5,1.79,0,59,1,31,53,60,3,1
2467,4,116,10,20,0,1,16,181,278,12,70,0,0,0,1,0,0,36,0,14,29,49,23,17.833333333333336,3,15,25,37,14,26.0,12,16.2,0.3,-0.92,8,25,18,27,34,29,5,1
2468,3,89,15,148,1,1,16,1,154,23,44,1,0,0,1,0,0,26,0,14,28,48,22,17.4,3,15,24,36,12,24.25,12,9.4,-0.8,-3.12,5,18,33,32,1,53,0,1
2469,8,55,16,97,4,4,16,31,202,8,70,4,3,6,4,5,4,35,8,14,37,51,19,15.0,4,22,28,33,10,19.0,17,11.4,6.2,5.88,1,21,55,1,61,29,12,0
2470,4,116,10,167,0,1,16,1,60,7,17,0,0,0,0,1,1,34,0,14,28,53,21,16.666666666666664,3,15,24,42,11,23.666666666666664,12,9.4,-0.8,-3.12,4,88,5,10,45,55,1,0
2471,3,157,10,52,1,14,16,1,278,23,87,0,0,0,1,1,1,28,0,14,29,59,21,18.0,3,15,25,48,11,24.666666666666664,12,15.5,2.8,-4.06,5,31,8,37,5,39,4,2
2472,3,6,14,96,1,1,16,183,278,103,87,1,0,1,0,0,0,30,0,14,28,53,20,17.5,3,15,24,43,8,13.0,12,12.7,3.7,-1.7,7,33,47,37,8,13,4,0
2473,3,89,10,55,1,1,16,1,168,23,104,1,0,0,1,0,0,26,0,14,28,49,22,17.0,4,15,24,39,11,27.0,12,12.7,3.7,-1.7,4,67,3,3,53,78,0,1
2474,3,6,10,96,1,1,16,110,251,103,87,1,0,0,1,0,1,27,0,14,28,49,20,16.5,3,15,24,42,11,26.333333333333336,12,7.6,2.6,0.32,7,32,30,37,49,10,5,2
2475,8,14,17,126,10,5,16,110,251,103,77,2,3,9,7,2,3,34,9,21,37,59,30,20.855555555555554,3,18,31,46,17,33.76111111111111,12,21.5,10.8,3.9400000000000004,7,85,34,22,26,30,9,1
2476,5,12,18,105,8,4,25,1,169,104,93,6,1,4,2,0,6,37,3,21,33,59,27,16.0,3,20,31,52,12,33.0,18,16.6,6.6,1.32,14,93,45,33,17,43,13,0
2477,3,89,10,52,1,1,16,5,60,11,17,0,0,0,1,1,0,35,0,30,41,60,36,18.22222222222222,3,24,31,46,20,25.384615384615387,12,15.5,2.8,-4.06,6,47,46,18,41,53,3,1
2478,3,116,10,52,1,9,16,181,168,103,104,0,0,0,1,1,0,66,0,14,29,50,18,6.0,3,15,25,37,8,13.0,12,13.9,-0.3,0.79,4,92,44,39,24,67,1,0
2479,3,147,10,52,1,1,16,3,66,23,13,0,0,0,1,1,0,43,0,30,41,63,36,17.666666666666664,3,27,32,44,20,24.5,13,15.5,2.8,-4.06,4,59,10,18,4,67,4,1
2480,9,89,13,122,6,2,17,182,278,30,47,9,1,9,8,6,2,35,2,20,35,57,33,26.11,3,15,35,45,16,36.11,14,18.8,7.4,6.74,9,52,23,37,32,66,5,1
2481,3,157,10,17,1,14,16,181,251,30,45,0,0,0,0,0,0,34,0,18,32,50,22,17.25,3,18,29,43,11,24.0,12,12.4,0.5,1.79,5,56,46,19,6,35,3,0
2482,3,147,10,102,1,6,16,165,242,3,5,1,0,0,1,1,0,28,0,14,29,51,22,17.5,3,15,25,42,11,24.666666666666664,12,7.6,2.6,0.32,7,2,44,39,26,11,3,0
